source_id,distance_gspphot,teff_gspphot,mh_gspphot,logg_gspphot,phot_g_mean_mag
5387901782659580160,,,,,20.009642
2815904323037503872,,,,,20.63177
2815904357395202560,,,,,19.867212
2815904391754930688,,,,,19.509928
2815904529193891584,3208.1729,5512.9497,-2.1239,4.7575,18.675138
2815904597913374976,931.1561,4631.05,-0.6677,4.7044,16.900206
2815904597913378176,1445.5583,4762.317,-0.0266,4.4325,16.529694
2815904602208731904,1278.2843,4688.067,0.092,4.4892,16.563166
2815904632273118592,,,,,19.552052
2815904632273122432,,,,,20.528673
2815904666632864896,,,,,19.269493
2815904735352343552,,,,,19.897923
2815904735352348672,,,,,19.075205
2815904769712093696,,,,,19.642992
4206484136415186688,,,,,20.31548
4206484136419960064,1053.4224,4265.7773,-0.9308,4.6692,17.685566
4206484136419960192,,,,,19.066107
4206484136419961472,1363.0834,4794.083,-2.2715,4.8994,18.242785
4206484136419961600,779.6075,3922.794,-1.8596,4.3887,17.908731
4206484136419962240,1141.4984,4905.835,-1.3246,4.6991,17.324707
4206484136419963776,,,,,19.301231
4206484136419964544,1375.1249,4656.965,-1.775,4.8863,18.359262
4206484136421328896,,,,,19.623005
4206484136421329280,,,,,19.476795
4206484166476835456,1733.4731,5172.9062,-3.447,4.7698,17.985525
4206484166476836096,902.0844,4368.5996,-1.4944,4.8908,17.978771
3127143839723997440,,,,,20.193499
3127143869784941312,1456.6809,9419.412,-1.4244,4.3382,16.060774
3127143869785213440,,,,,20.186146
3127143874079491584,,,,,20.45408
3127143874079492608,,,,,19.972336
3127143874079500928,,,,,19.933016
3127143874083727360,662.2217,4296.8657,-3.3567,4.6182,17.588844
3127143904144683008,,,,,19.523912
3127143904144952704,,,,,19.347248
3127143904149289600,,,,,20.423574
3127143908439257344,,,,,20.15191
3127143908439257472,,,,,20.049574
3127143908443473536,845.5031,4950.279,-1.1094,4.3536,15.649972
5388442884116819712,2088.7854,6017.8135,-0.9644,4.4821,17.211327
1827861944312414336,,,,,19.757076
1827861944312421120,,,,,19.713339
1827861944312423936,,,,,20.568754
1827861944312424064,,,,,20.014141
1827861944312424832,,,,,19.95735
1827861944312427776,,,,,19.912228
1827861944312429056,,,,,19.440395
1827861944312816768,,,,,20.759325
1827861944312819328,,,,,20.424519
1827861944312823040,,,,,20.603306
1827861944312827264,,,,,19.306322
5388442712318131584,,,,,20.19012
5388442712318131712,,,,,14.548279
5388442746675129216,,,,,20.125584
5388442746675916288,,,,,20.761642
5388442776738581888,1307.635,4810.3174,-2.1581,4.8866,18.17678
5388442776738597120,1805.739,4935.84,-0.336,4.5199,17.437479
5388442781037611904,1323.9889,4353.3086,-1.122,4.652,18.076866
5388442811098322432,1301.0759,4857.551,-1.3207,4.7676,17.628824
5388442811098336512,1629.6141,4959.5654,-1.858,4.8296,18.189917
5388442811099815424,,,,,20.25147
5388442811100908672,1436.099,4259.717,-0.0989,4.4721,17.890919
5388442815395295488,,,,,20.63974
5388442815395530496,,,,,20.839235
4206664731205603072,1441.0491,4848.695,0.0771,3.4045,14.343752
4206664731205604608,835.1644,4745.63,-1.245,4.7939,17.324297
4206664731205607552,,,,,20.405247
4206664761259790976,960.2993,4787.242,-2.423,4.8991,17.842419
4206664761259794048,,,,,19.055098
4206664761259800576,1199.5685,4636.7534,-2.2596,4.6653,17.61671
4206664761261810304,1906.777,4668.8784,-1.4853,4.8455,18.882769
4206664761261810432,,,,,19.149155
4206664761266113792,1220.3125,4993.881,-1.4518,4.4868,16.965467
4206664765556451840,,,,,19.541517
4206664765556454144,,,,,19.964119
4206664765556471936,,,,,20.006802
5652492113351689728,,,,,19.490791
4206275504086742144,,,,,19.945864
4206275504108885888,740.3649,3835.056,-0.8187,4.8846,18.413038
4206275504108887296,3650.4224,4643.1187,0.169,2.6152,15.0205555
4206275504108887552,2174.0955,4722.318,0.379,3.3911,16.598505
4206275534146202624,760.7447,3740.1199,-0.5962,4.8442,18.435385
4206275534146204416,869.9387,3945.6467,-0.9931,4.8929,18.55592
4206275534146206208,651.5356,3598.7712,-1.1694,4.4192,18.488106
4206275534148190976,566.8987,3543.9014,-1.616,4.5726,18.999165
4206275534148191872,671.6525,3633.5796,-1.476,4.5023,18.70542
4206275534148192384,,,,,20.071201
4206275534148192640,722.7273,3671.4204,-1.7628,4.406,18.841545
2812520408497860736,1663.0153,6181.523,-1.3176,4.4099,16.02058
2812520408497861376,960.3879,5515.347,-0.2137,4.2547,14.263739
2812520438561907968,,,,,18.819813
2812520442857883392,,,,,20.24102
2812520507281379584,,,,,19.498276
2812520507283123072,,,,,20.04551
2812520545936814976,1418.3268,5516.825,-1.017,4.6324,16.591717
2812520580296553088,1768.9545,4529.3477,-1.4688,4.8175,18.874817
2812520610360603904,1264.6093,3994.7363,-0.2055,4.4415,18.200787
2812520679080083968,,,,,19.27738
2812520816519039104,491.5786,3416.1912,-1.1823,4.629,18.880913
2812520820813918336,,,,,19.974827
2812520885238517120,,,,,19.95638
3128157791307131264,,,,,20.054863
3128157795598716288,,,,,19.366161
3128157795598742144,,,,,19.34514
3128157795602776320,,,,,19.841654
3128157795604100224,,,,,18.469814
3128157825665918336,698.5381,4096.6797,-1.7905,4.6039,18.1435
3128157829958430208,,,,,19.920143
3128157829958439552,,,,,19.92739
3128157860024097152,697.0227,3891.053,-1.367,5.0183,18.928104
3128157894383834752,742.6326,3978.1433,-1.162,4.9131,18.622412
3128157894383836672,735.1221,3983.4778,-1.3684,4.9866,18.567629
3128157894383838592,774.1837,3876.4822,-2.07,4.245,17.932371
3128157894384079616,,,,,20.361847
5650115995711479680,,,,,19.772902
5650115995711482112,,,,,19.248425
5650116000004471424,,,,,20.52192
5650116030071232384,1116.3799,5070.936,-1.3936,4.7521,16.980745
5650116064430966144,1688.011,5056.181,-1.2411,4.7625,17.813087
5650116064430969856,1516.5258,4532.7705,-1.0953,4.8083,18.427708
5650116064430970112,,,,,19.94367
5650116064430974336,1513.8473,4830.0713,-0.8943,4.4685,16.90561
5650116068725717888,1366.8315,5583.138,-0.9274,4.5979,16.393724
5650116098790717312,,,,,20.440285
5650116103083665024,,,,,20.006195
5650116133150449536,1581.9691,4485.296,0.0165,4.6631,18.08738
5650116137443413248,,,,,20.577774
5650116167510199424,,,,,19.85677
1827922486155359744,,,,,20.33403
1827922486155359872,,,,,20.409817
1827922486155360384,,,,,20.804403
1827922486155362304,,,,,20.773485
1827922486155362560,,,,,20.618307
1827922486155363072,,,,,20.52534
1827922486155365632,,,,,19.169867
1827922486155366272,737.4823,4471,-1.1432,4.7915,18.30277
1827922486155367680,,,,,19.960949
1827922486155374336,,,,,20.200834
1827922486158667136,,,,,20.668653
1827922486158669056,,,,,20.69645
1827922486158674688,,,,,20.691113
5389601730714721152,,,,,19.693806
5389601765074444288,3291.0498,5398.0317,-1.6481,4.7673,18.875751
5389601769369726080,,,,,20.263569
5389601769371413376,,,,,19.239685
5389601799434184064,1725.8075,5255.721,-1.3659,4.7097,17.541271
5389601799434187008,,,,,20.582027
5389601799434189312,1677.0571,4953.9355,-0.7535,4.5823,17.382605
5389601803728777600,,,,,19.309336
5389601803731155072,,,,,19.952215
5389601803731155328,1573.7117,5345.5107,-1.1297,4.6808,17.137527
5389601833793922688,1132.5455,4493.7617,0.0782,4.5882,17.395794
5389601833793922816,,,,,19.984758
5389601838088512896,,,,,19.468405
5653013110066741632,,,,,20.894947
5653013140129116928,,,,,19.423101
5653013174488871808,1308.2476,5092.853,-0.296,4.6411,16.889557
5653013174488874624,,,,,19.335365
5653013174488884736,,,,,19.940355
5653013178784565120,,,,,20.867466
5653013178786074624,,,,,19.393692
5653013178787243904,1200.3372,4320.8633,-0.006,4.646,18.009901
5653013208848617984,944.1985,4144.723,-1.6285,5.0194,18.957153
5653013208848619008,523.3531,3660.2231,-1.0292,4.7669,18.568949
5653013208848625536,1596.0161,5124.736,-1.5909,4.7676,17.714258
5653013213144315264,,,,,20.784061
5653013213145818112,1566.381,5174.014,-1.1135,4.6927,17.370224
2802349921645361280,1344.8875,4715.831,-0.1071,4.5242,16.86025
2802349956005097216,,,,,20.587729
2802349956005100544,,,,,20.557001
2802349990364841216,4269.8823,6093.4263,-3.9481,4.7088,18.64263
2802349990364846464,,,,,20.546461
2802349994660338560,,,,,20.397615
2802350063379760640,2452.879,6320.3403,-1.4801,4.4175,16.58054
2802350127803799040,,,,,20.240229
2802350132099236608,679.1489,3773.421,-0.7106,4.8783,18.332226
2802350132099236864,1468.8337,4054.033,-0.2322,4.3682,18.258043
2802350200818713088,421.5694,3326.9158,-1.0705,4.6506,18.907282
2802350265242763392,2407.3293,5044.4697,-0.6881,4.7062,18.28899
2802350303897927424,3285.0317,4788.2227,0.0904,2.5336,13.036037
2818703610920086528,1896.0131,4844.3047,-0.9256,4.7608,18.313524
2818703615215304320,,,,,19.901754
2818703645280232960,,,,,20.04179
2818703649575927680,1557.2711,5653.103,-0.5268,3.8704,14.929815
2818703679639568768,197.8102,3181.4282,-0.4182,5.0813,18.64575
2818703713999308416,2209.1692,5284.54,-0.8859,4.6615,17.802557
2818703718295403648,155.0375,3444.8696,-0.3068,4.4022,15.146932
2818703787014880512,129.7685,3345.8582,-0.0941,4.9116,16.395473
2818703851438269312,1603.6174,4126.6147,0.0069,4.5134,18.518776
2818703920157743360,,,,,20.09249
2818703920157744768,,,,,19.966642
2818703924453950592,,,,,20.581268
5652491902899044352,,,,,20.662859
5652491902899044480,996.1749,4484.769,-1.1619,4.8181,17.68187
5652491902899044736,1024.7292,4238.3916,-1.6991,5.0129,18.887716
5652491907193299328,,,,,20.69103
5652491907195755904,1054.8431,5150.4443,-0.5473,4.4477,15.697922
5652491937258783488,2580.004,5388.8384,-1.6568,4.7679,18.384012
5652491937258783744,1023.7144,5436.7563,-0.5648,4.5792,15.874323
5652491971617369216,,,,,20.370058
5652492005977109888,,,,,19.658392
5652492005977110016,1446.5507,4797.274,-1.8281,4.8571,18.2101
5652492005977110272,,,,,19.674305
5652492010274958336,1209.4182,4857.836,-1.0087,4.4269,16.255701
3127462457573848192,753.5712,4225.574,-2.0062,5.0674,18.800432
3127462457573861248,,,,,18.591394
3127462457579385216,3210.7542,9812.934,-0.5269,4.159,15.6856785
3127462457579390976,3373.5203,10166.895,-0.3397,3.6424,13.8785715
3127462457579393024,4211.149,9852.674,-0.7249,3.7192,14.734609
3127462487640776832,,,,,19.245173
3127462487640786688,,,,,19.649319
3127462487640787328,1251.9675,5140.2104,-1.9124,4.7808,17.645657
3127462487640795520,1132.5654,4694.1035,-1.6026,4.8592,17.798716
3127462487640796672,976.4259,4265.8477,-3.272,4.679,18.22572
3127462491933630080,891.3694,4150.2515,-1.6493,5.0261,18.880577
3127462491933630336,,,,,16.668846
1827720004229062016,,,,,19.389671
1827720004229063168,,,,,19.340971
1827720004229065856,,,,,19.463076
1827720004229065984,,,,,19.704622
1827720004229067136,,,,,19.540462
1827720004229067648,,,,,19.33093
1827720004229072128,,,,,19.321804
1827720004229072256,,,,,20.649765
1827720004229076608,,,,,19.503513
1827720004240115072,,,,,18.607632
3128524551448669440,,,,,19.179752
3128524551450512896,569.488,5520.4907,-0.1769,4.4608,13.985561
3128524581513837568,1360.9868,6232.082,-0.3471,4.2473,15.097649
3128524581514313728,,,,,19.254183
3128524581514325760,1070.7213,4447.8823,-2.9417,5.0084,18.778961
3128524581514327552,836.1159,4757.052,-1.6498,4.8425,17.1622
3128524581517464832,1354.1638,5028.21,-3.4567,4.812,17.75303
3128524585807443328,,,,,16.651579
3128524585807456000,,,,,17.509426
3128524585809940096,2880.549,9500.662,-0.988,3.9219,14.181085
3128524615874025216,,,,,19.632868
3128524615874035200,1134.4553,6035.0205,-0.8811,4.1004,14.618922
3128524615874035328,958.4359,4399.91,-3.0221,5.072,18.84213
3127792860820147328,,,,,20.525126
3127792860822878592,1356.29,5426.6626,-3.1463,4.7401,17.27079
3127792890885446016,,,,,19.39397
3127792890885455104,,,,,20.11572
3127792895179898368,,,,,20.273298
3127792895182623232,,,,,19.027565
3127792895182623872,1165.2397,5270.0312,-2.6557,4.6486,17.146862
3127792895182625152,2106.7334,5227.378,-0.0698,3.4749,15.955995
3127792925245214336,,,,,19.533775
3127792929539615744,,,,,20.285814
3127792929542354944,646.7897,3884.1147,-1.7607,4.7326,18.564964
3127792929542355072,1103.672,5921.4233,-0.7161,4.4242,15.960619
3127792929542355584,1027.0299,4447.953,-1.6704,4.9191,18.353008
2809123497388113024,1284.9493,3804.0227,-0.6708,4.5109,18.54204
2809123531747856128,,,,,19.449738
2809123566107575296,579.6759,3419.242,-1.1631,4.4611,18.813358
2809123600467316736,643.4091,4345.8037,0.3157,4.6523,16.619898
2809123604762771584,190.5081,3136.971,-0.3098,5.0675,18.740995
2809123669186796928,2067.9944,5576.571,-0.7991,4.6167,17.240934
2809123673482248064,1010.0005,4477.0103,0.0453,4.5637,16.809973
2809123737906274560,,,,,19.83176
2809123776561463040,624.1604,5001.346,-0.1322,4.4762,14.696417
2809123806625756672,1669.5082,4705.3345,-1.3314,4.82,18.452023
2809123875345228928,2565.31,5427.8667,-1.3006,4.7048,18.153345
2809123948360154112,634.3268,3602.6753,-1.1154,4.4506,17.970152
5388994491058861824,1777.3746,4970.834,-0.8043,4.6538,17.696756
5388994491059736320,,,,,20.515654
5388994491059737088,,,,,20.280405
5388994495356535680,2126.9001,4931.2437,-0.5173,4.158,16.573696
5388994495356536320,1674.7874,4729.8267,-0.4128,4.6589,17.893715
5388994525418605824,1166.8708,4032.356,-0.0336,4.6712,18.465326
5388994525419474176,,,,,20.38528
5388994529716277120,,,,,19.612139
5388994559778239744,2150.5854,5433.2686,-0.5721,4.5325,17.174295
5388994559778246528,,,,,20.260815
5388994564073514240,,,,,19.970503
5388994564073933696,,,,,20.563215
5388994564074078976,,,,,20.874992
5388994564076162048,2296.033,5372.465,-1.4064,4.7155,18.033684
2805883374059848064,,,,,20.52309
2805883481434519808,940.3886,5272.763,-0.0496,4.3876,14.875177
2805883545858541952,,,,,19.478188
2805883545860649856,,,,,20.813314
2805883618873473152,1157.1935,5226.0034,0.0579,4.4949,15.886957
2805883653233211392,,,,,19.885193
2805883717657232768,729.7354,4367.578,0.258,4.5802,16.516314
2805883717657233408,3000.3582,5485.9683,-0.9873,4.6966,18.33155
2805883717659306880,,,,,20.071098
2805883721952753536,375.9014,4501.411,0.485,4.6573,15.007044
2805883790672164480,,,,,19.567884
2805883790672164736,408.0064,5101.3403,0.3661,4.5885,13.887791
4206338171946617088,1275.3152,3688.2522,-0.7604,4.3939,18.692787
4206338171948446080,794.3864,5008.1514,-1.0065,4.6913,17.390781
4206338171961250688,779.0902,3769.5845,-0.884,4.9392,18.828783
4206338171961250816,,,,,19.107805
4206338176267211520,,,,,20.239042
4206338176267213184,,,,,20.138111
4206338176267216256,,,,,19.491476
4206338176267219712,798.4617,3783.0637,-1.7279,4.5135,18.786776
4206338176267226240,,,,,20.161543
4206338176267237632,,,,,19.813097
5650116270589414784,3498.333,5571.8335,-1.9408,4.7548,18.804358
4206338176267238784,,,,,20.440084
5650116270590847872,,,,,19.07573
5651989838402385664,,,,,20.31343
5651989838402389760,,,,,19.468311
5651989838402391424,,,,,20.478256
5651989838402395008,1704.8329,4844.031,-1.2424,4.7747,18.167648
5651989842695917440,,,,,20.38648
5651989911415381888,,,,,20.480867
5651989941481629696,,,,,20.689686
5651989945775116288,,,,,20.572973
5651989975841360256,1401.103,4447.7065,-1.5437,4.8956,18.72531
5651989975841367552,729.7622,3585.0352,-1.1489,4.4368,18.429962
5651989980137202688,,,,,20.199215
5651990010201110912,,,,,19.859644
5651990014494594688,,,,,19.866179
5651990014496083200,1402.419,5074.386,-1.3251,4.7649,17.416012
4206830753173342080,,,,,20.141556
4206830757459189248,11363.483,5799.608,-0.2146,2.4353,14.871948
4206830757459191552,1287.391,4744.08,-1.2407,4.3495,16.769041
4206830757459192192,,,,,19.018623
4206830757459193472,,,,,19.521585
2815905358122975360,1887.9915,5617.508,-0.0754,4.1062,15.775719
2815905388187372288,,,,,19.539385
2815905388187374336,839.3646,4126.56,-0.0766,4.6619,17.72646
4206830757459193728,1089.0925,4990.373,-0.4656,4.6355,17.067184
2815905388187375872,,,,,19.043858
4206664765565372416,1071.7151,4269.3506,-1.2816,4.8757,18.381393
5651022031945429376,,,,,20.427126
5651022062010663936,,,,,19.173399
5651022062010666112,411.1893,3413.0474,-1.0178,4.6155,18.782503
5651022066306194560,,,,,20.53646
5651022066308214272,,,,,19.078846
5651022096370401024,2639.0552,5169.795,-1.9117,4.8146,18.829088
5651022096370407296,999.6053,4476.836,-2.3762,5.0444,18.609058
5651022096370408576,,,,,19.455965
5651022096370419328,,,,,20.07215
5651022100664709888,,,,,17.318163
5651022100664883584,,,,,19.995426
5651022100667401472,,,,,20.64792
5651022100667952256,,,,,17.147463
5651022130730141312,1173.3568,4359.5244,-0.0378,4.6776,17.796785
1827972239082448640,,,,,20.787308
1827972239099806720,2703.0554,9353.301,-0.7273,4.153,17.025166
1827972239099810304,853.9327,4137.514,-1.7919,4.1771,17.649448
1827972239099810688,9110.441,4794.77,-0.0415,1.7965,15.027833
1827972239099812096,3746.5952,4656.888,0.4041,2.3876,15.445545
1827972239099813376,976.428,5024.714,-0.1841,3.5684,16.03273
1827972239099813504,767.6282,4717.1724,-1.4065,4.735,18.150286
1827972239099814144,,,,,19.924013
1827972239099814656,,,,,17.463036
1827972239099815040,1397.1642,5031.294,-0.0954,3.6749,16.876959
1827972239099822592,1611.2144,8593.598,-1.083,4.4479,17.245583
3128157894385341056,,,,,20.087214
3128157894390272768,,,,,19.347607
3128157898678097408,,,,,20.259804
3128157898678099584,,,,,20.447653
3128157898678104192,,,,,19.806988
3128157898680808320,,,,,20.525652
3128157898682041344,1204.8767,5883.9575,-0.3439,4.2212,15.454934
3128157898682049408,,,,,16.763315
3128157928743571968,660.1608,3640.3162,-1.2632,4.6435,18.6548
3128157928743572224,959.8945,5205.1304,-1.6174,4.7311,17.27035
3128157928743574784,,,,,19.3031
3128157928743575552,1531.0133,8257.274,-0.9125,4.4123,15.563678
5387901786957242496,,,,,19.643473
5387901786957242880,,,,,19.049364
5387901817019317504,1362.6068,5438.2817,-0.6715,4.6543,16.796087
5387901817019318656,,,,,20.150047
5387901817019323264,,,,,19.957973
5387901821314708736,,,,,20.69645
5387901821314709248,,,,,20.48198
5387901821314892032,,,,,20.786379
5387901821316983552,1193.6162,4113.862,0.005,4.5255,18.333048
5387901855673882112,,,,,20.243414
5387901855674630656,,,,,20.541584
5387901855676718848,616.94,4445.644,0.2499,4.5783,16.008753
5387901855676719744,,,,,15.744135
5387901885738800384,1452.3179,4620.7773,-1.1198,4.67,17.841766
5652492040337996544,2859.0913,5540.864,-1.3712,4.7387,18.350042
5652492040337996928,1111.8013,4186.4204,-0.8322,4.8099,18.349298
5652492040337997184,1822.4921,4556.6997,-0.1938,4.6885,18.263231
5652492040337997440,,,,,19.11828
5652492044632226560,,,,,20.825686
5652492044632227712,,,,,20.000092
5652492074696588288,1755.6481,4556.6196,-1.343,4.6819,18.435112
5652492074697737600,,,,,18.55617
5652492074697737856,479.7105,3424.2573,-0.8944,4.6149,18.813156
5652492078991959808,,,,,19.909342
5652492078991960832,1905.3434,5134.457,-1.762,4.7991,18.138893
5652492078991960960,,,,,19.264359
5652492078991961472,,,,,20.551792
1827861944325687552,,,,,20.446217
1827861944325688320,,,,,16.683224
1827861944325689216,2316.4573,15006.851,0.0378,3.8767,16.840044
1827861944325689344,,,,,19.727907
1827861944325689984,,,,,18.024456
1827861944325691904,1363.5781,4778.8135,0.4596,3.4524,17.507847
1827861944325692416,1159.803,4677.496,-1.0843,4.3898,17.13142
